"LINK","Ragione.sociale","Indirizzo","Città","Provincia","Regione","Partita.IVA","Codice.Fiscale","REA","ATECO","Attività.prevalente","Fatturato","Utile","Costo.del.personale","N..Dipendenti","CamCom","Forma.giuridica","Anno.Fondazione","Stato.Attività","fatturato_num","utile_num","costo_del_personale_num","min_num_dipendenti","max_num_dipendenti"
"https://www.fatturatoitalia.it/sharon_personal_care_srl-12324840961","SHARON PERSONAL CARE S.R.L.","Via Camperio Manfredo, 9","MILANO","MILANO","LOMBARDIA",12324840961,12324840961,"MI 2653967","20.42","Fabbricazione di profumi e cosmetici","€ 22.705.403","€ 1.629.161","€ 2.628.805","da 20 a 49","MI","Societa' a responsabilita' limitata","22/03/2022","Attiva",22705403,1629161,2628805,20,49
"https://www.fatturatoitalia.it/asmodee_italia_srl-02200000350","ASMODEE ITALIA SRL","Viale Della Resistenza, 58","SAN MARTINO IN RIO","REGGIO EMILIA","EMILIA ROMAGNA",2200000350,2200000350,"RE 260450","46.49.3","Commercio all'ingrosso di giochi e giocattoli","€ 22.703.301","€ -457.521","€ 2.026.645","da 50 a 99","RE","Societa' a responsabilita' limitata","01/02/2006","Attiva",22703301,-457521,2026645,50,99
"https://www.fatturatoitalia.it/superoro_srl-01595330240","SUPERORO S.R.L.","Via Dell'industria, 20","MONTICELLO CONTE OTTO","VICENZA","VENETO",1595330240,1595330240,"VI 172271","32.12.1","Fabbricazione di oggetti di gioielleria ed oreficeria in metalli preziosi o rivestiti di metalli preziosi","€ 22.702.928","€ 93.653","€ 3.818.246","da 50 a 99","VI","Societa' a responsabilita' limitata","27/09/1983","Registrata",22702928,93653,3818246,50,99
"https://www.fatturatoitalia.it/supermercati_europa_sardegna_srl_in_fallimento-02667000901","SUPERMERCATI EUROPA SARDEGNA S.R.L. - IN FALLIMENTO","Via Michele Coppino, 22","SASSARI","SASSARI","SARDEGNA",2667000901,2667000901,"SS 195462","47.11","Commercio al dettaglio in esercizi non specializzati con prevalenza di prodotti alimentari e bevande","€ 22.702.821","€ 500.321","€ 3.368.221","da 50 a 99","SS","Societa' a responsabilita' limitata","03/07/2018","Inattiva",22702821,500321,3368221,50,99
"https://www.fatturatoitalia.it/gridiron_spa-02132300266","GRIDIRON S.P.A.","Via E. Fermi,","MARENO DI PIAVE","TREVISO","VENETO",2132300266,2132300266,"TV 190161","25.93.1","Fabbricazione di prodotti fabbricati con fili metallici","€ 22.700.919","€ 1.263.304","€ 4.984.120","da 50 a 99","TV","Societa' per azioni","20/02/1989","Attiva",22700919,1263304,4984120,50,99
"https://www.fatturatoitalia.it/comelit_spa-01413300425","COMELIT S.P.A.","Via Maestri Del Lavoro, 1","CASTELFIDARDO","ANCONA","MARCHE",1413300425,1413300425,"AN 129863","27.11","Fabbricazione di motori generatori e trasformatori elettrici","€ 22.699.083","€ 867.567","€ 3.096.916","da 50 a 99","AN","Societa' per azioni","11/12/1995","Attiva",22699083,867567,3096916,50,99
"https://www.fatturatoitalia.it/omp_spa-01460660176","OMP - SPA","Via Xi Febbraio, 18","LUMEZZANE","BRESCIA","LOMBARDIA",628500985,1460660176,"BS 289528","24.5","Fonderie","€ 22.698.917","€ 56.636","€ 4.655.867","da 50 a 99","BS","Societa' per azioni","11/10/1985","Attiva",22698917,56636,4655867,50,99
"https://www.fatturatoitalia.it/snuuky_srl-05098020281","SNUUKY SRL","Via Vivaldi, 25/1","SAN GIORGIO IN BOSCO","PADOVA","VENETO",5098020281,5098020281,"PD 442946","47.62.2","Commercio al dettaglio di articoli di cartoleria e forniture per ufficio","€ 22.693.201","€ 1.121.624","N.D.","1","PD","Societa' a responsabilita' limitata","06/12/2017","Attiva",22693201,1121624,NA,1,1
"https://www.fatturatoitalia.it/fad_assali_spa-02942490984","FAD ASSALI S.P.A.","Viale Santa Maria, 90","CARPENEDOLO","BRESCIA","LOMBARDIA",2942490984,2942490984,"BS 492027","28.30.9","Fabbricazione di altre macchine per l'agricoltura, la silvicoltura e la zootecnia","€ 22.691.712","€ 197.506","€ 3.995.204","da 50 a 99","BS","Societa' per azioni","27/11/2007","Attiva",22691712,197506,3995204,50,99
"https://www.fatturatoitalia.it/novagroup_societa_consortile_a_responsabilita_limitata-07726881217","NOVAGROUP SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA","Piazza Vanvitelli, 5","NAPOLI","NAPOLI","CAMPANIA",7726881217,7726881217,"NA 905112","45.31.01","Commercio all'ingrosso di parti e accessori di autoveicoli","€ 22.690.269","N.D.","€ 85.257","1",NA,"Societa' consortile a responsabilita' limitata","18/03/2014","Attiva",22690269,NA,85257,1,1
"https://www.fatturatoitalia.it/ortofrutticola_viterbese_societa_cooperativa_agricola-02289620565","ORTOFRUTTICOLA VITERBESE SOCIETA' COOPERATIVA AGRICOLA","Largo Igino Garbini, 9","VITERBO","VITERBO","LAZIO",2289620565,2289620565,"VT 167474","46.31.1","Commercio all'ingrosso di frutta e ortaggi freschi","","","","","VT","Societa' cooperativa","31/07/2018","Attiva",NA,NA,NA,0,0
"https://www.fatturatoitalia.it/laboratoires_svr_italia_srl-04467250967","LABORATOIRES SVR ITALIA SRL","Via G. Battista Pergolesi, 2/A","MILANO","MILANO","LOMBARDIA",4467250967,4467250967,"MI 1749996","46.45","Commercio all'ingrosso di profumi e cosmetici","€ 22.688.471","€ 470.263","€ 3.481.031","da 20 a 49","MI","Societa' a responsabilita' limitata con unico socio","09/07/2004","Attiva",22688471,470263,3481031,20,49
"https://www.fatturatoitalia.it/carmi_spa_oleomeccanica_o_in_forma_abbreviata_carmi_spa-00185240397","CARMI S.P.A. OLEOMECCANICA O IN FORMA ABBREVIATA CARMI S.P.A.","Via Emilia Ponente, 1425","CASTEL BOLOGNESE","RAVENNA","EMILIA ROMAGNA",185240397,185240397,"RA 81093","46.63","Commercio all'ingrosso di macchinari per l'estrazione, l'edilizia e l'ingegneria civile","€ 22.685.585","€ 609.403","€ 2.223.368","da 20 a 49","RA","Societa' per azioni","17/05/1976","Attiva",22685585,609403,2223368,20,49
"https://www.fatturatoitalia.it/aeroporto_di_treviso_spa_in_breve_aertre_spa-01899350266","AEROPORTO DI TREVISO S.P.A. IN BREVE AERTRE S.P.A.","Via Noalese, 63/E","TREVISO","TREVISO","VENETO",1899350266,1899350266,"TV 176559","52.23","Attivita' dei servizi connessi al trasporto aereo","€ 22.680.110","€ -1.654.691","€ 9.111.967","da 100 a 199","TV","Societa' per azioni","31/07/1986","Registrata",22680110,-1654691,9111967,100,199
"https://www.fatturatoitalia.it/avi_srl-06130760637","A.V.I. S.R.L.","Via Fuorimura, 20","SORRENTO","NAPOLI","CAMPANIA",1501111213,6130760637,"NA 475399","79.11","Attivita' delle agenzie di viaggio","€ 22.677.215","€ 111.969","€ 2.979.205","da 20 a 49",NA,"Societa' a responsabilita' limitata","27/07/1990","Attiva",22677215,111969,2979205,20,49
"https://www.fatturatoitalia.it/tad_long_products_spa-11557490015","TAD LONG PRODUCTS S.P.A.","Viale Lidice, 38-40-42","GRUGLIASCO","TORINO","PIEMONTE",11557490015,11557490015,"TO 1222730","46.72.1","Commercio all'ingrosso di minerali metalliferi, di metalli ferrosi e prodotti semilavorati","€ 22.674.853","€ 176.448","€ 1.018.439","da 16 a 19","TO","Societa' per azioni","23/06/2016","Attiva",22674853,176448,1018439,16,19
"https://www.fatturatoitalia.it/high_performance_engineering_societa_a_responsabilita_limitata-02872520362","HIGH PERFORMANCE ENGINEERING SOCIETA' A RESPONSABILITA' LIMITATA","Via Raimondo Dalla Costa, 620","MODENA","MODENA","EMILIA ROMAGNA",2872520362,2872520362,"MO 338586","71.12.1","Attivita' degli studi di ingegneria","€ 22.673.977","€ 1.760.464","€ 8.944.095","da 100 a 199","MO","Societa' a responsabilita' limitata","26/09/2003","Attiva",22673977,1760464,8944095,100,199
"https://www.fatturatoitalia.it/gretsch_unitas_italia_sarl-01541170237","GRETSCH - UNITAS ITALIA SARL.","Localita' Montean, 8","CAVAION VERONESE","VERONA","VENETO",1541170237,1541170237,"VR 182816","46.74.1","Commercio all'ingrosso di articoli in ferro e in altri metalli (ferramenta)","€ 22.673.774","€ 617.858","€ 2.306.306","da 20 a 49","VR","Societa' a responsabilita' limitata","30/12/1982","Attiva",22673774,617858,2306306,20,49
"https://www.fatturatoitalia.it/ahsi_spa-02481080964","AHSI S.P.A.","Viale Delle Industrie, 33","BERNAREGGIO","MONZA E DELLA BRIANZA","LOMBARDIA",2481080964,2481080964,"MB 1469293","46.9","Commercio all'ingrosso non specializzato","€ 22.673.491","€ 1.169.074","€ 2.835.642","da 20 a 49","MB","Societa' per azioni","20/07/2007","Attiva",22673491,1169074,2835642,20,49
"https://www.fatturatoitalia.it/nordform_srl-02309630214","NORDFORM SRL","Zona Artigianale, 14","VANDOIES","BOLZANO","TRENTINO ALTO ADIGE",2309630214,2309630214,"BZ 170000","25.1","Fabbricazione di elementi da costruzione in metallo","€ 22.669.294","€ 1.582.997","€ 2.135.395","da 20 a 49","BZ","Societa' a responsabilita' limitata","02/05/2002","Attiva",22669294,1582997,2135395,20,49
"https://www.fatturatoitalia.it/biscotti_p_gentilini_societa_per_azioni_societa_benefit-00427520580","BISCOTTI P. GENTILINI SOCIETA' PER AZIONI - SOCIETA' BENEFIT","Via Affile, 16/18","ROMA","ROMA","LAZIO",889091005,427520580,"RM 150581","10.72","Produzione di fette biscottate e di biscotti, Produzione di prodotti di pasticceria conservati","€ 22.669.080","€ 144.527","€ 4.545.461","da 50 a 99","RM","Societa' per azioni","13/01/1950","Attiva",22669080,144527,4545461,50,99
"https://www.fatturatoitalia.it/guidi_costruzioni_societa_a_responsabilita_limitata_con_abbreviazione_-00347840712","GUIDI COSTRUZIONI - SOCIETA' A RESPONSABILITA' LIMITATA CON ABBREVIAZIONE IN: GUIDI COSTRUZIONI - S.R.L.","Localita' Piscioli,","CANDELA","FOGGIA","PUGLIA",347840712,347840712,"FG 105781","08.12","Estrazione di ghiaia e sabbia. Estrazione di argille e caolino","€ 22.668.146","€ 60.791","€ 3.185.613","da 50 a 99","FG","Societa' a responsabilita' limitata","04/02/1976","Attiva",22668146,60791,3185613,50,99
"https://www.fatturatoitalia.it/conce_soc_a_rl-03652711007","CONCE -SOC. A R.L.-","Via Dei Conciatori, 15","ROMA","ROMA","LAZIO",3652711007,3652711007,"RM 682763","46.48","Commercio all'ingrosso di orologi e di gioielleria","€ 22.666.532","€ 131.097","€ 141.600","da 3 a 5","RM","Societa' a responsabilita' limitata","19/02/1996","Attiva",22666532,131097,141600,3,5
"https://www.fatturatoitalia.it/eu_metal_italia_srl-12033030961","EU METAL ITALIA S.R.L.","Corso Buenos Aires, 64","MILANO","MILANO","LOMBARDIA",12033030961,12033030961,"MI 2635713","46.72.1","Commercio all'ingrosso di minerali metalliferi, di metalli ferrosi e prodotti semilavorati","€ 22.665.886","€ 85.707","€ 99.027","2","MI","Societa' a responsabilita' limitata","05/10/2021","Registrata",22665886,85707,99027,2,2
"https://www.fatturatoitalia.it/alpha_ingredients_srl-07119720964","ALPHA INGREDIENTS S.R.L.","Via Giuseppe Mazzini, 33","SESTO SAN GIOVANNI","MILANO","LOMBARDIA",7119720964,7119720964,"MI 1937297","46.75.02","Commercio all'ingrosso di prodotti chimici per l'industria","€ 22.664.409","€ 468.083","€ 375.888","da 6 a 9","MI","Societa' a responsabilita' limitata","05/08/2010","Attiva",22664409,468083,375888,6,9
"https://www.fatturatoitalia.it/fast_eat_italy_srl-01135950317","FAST EAT ITALY SRL","Via C.a. Colombo, 6","MONFALCONE","GORIZIA","FRIULI VENEZIA GIULIA",1135950317,1135950317,"GO 74825","56.10.11","Ristorazione con somministrazione","€ 22.662.796","€ 175.870","€ 4.117.705","da 100 a 199","GO","Societa' a responsabilita' limitata","22/03/2012","Attiva",22662796,175870,4117705,100,199
"https://www.fatturatoitalia.it/sol_lucet_trading_srl-02322890464","SOL LUCET TRADING S.R.L.","Via D. Chiesa Xxxii 1. Travers, 231","LUCCA","LUCCA","TOSCANA",2322890464,2322890464,"LU 216239","74.9","Altre attivita' professionali, scientifiche e tecniche nca","€ 22.661.473","€ 1.048.905","€ 852.718","da 20 a 49","LU","Societa' a responsabilita' limitata","14/06/2013","Attiva",22661473,1048905,852718,20,49
"https://www.fatturatoitalia.it/supervista_italia_srl-02934890217","SUPERVISTA ITALIA SRL","Via Dei Campi Della Rienza, 30","BRUNICO","BOLZANO","TRENTINO ALTO ADIGE",2934890217,2934890217,"BZ 217918","47.78.2","Commercio al dettaglio di materiale per ottica e fotografia","€ 22.661.228","€ 1.348.720","€ 3.099.393","da 50 a 99","BZ","Societa' a responsabilita' limitata","24/11/2016","Attiva",22661228,1348720,3099393,50,99
"https://www.fatturatoitalia.it/verlingue_spa-01628540229","VERLINGUE S.P.A.","Viale Adriano Olivetti, 36","TRENTO","TRENTO","TRENTINO ALTO ADIGE",1628540229,1628540229,"TN 165581","66.22.01","Broker di assicurazioni","€ 22.659.470","€ 3.702.840","€ 6.989.478","da 100 a 199","TN","Societa' per azioni","04/01/1999","Attiva",22659470,3702840,6989478,100,199
"https://www.fatturatoitalia.it/diab_spa-02015790286","DIAB S.P.A.","Via Vittor Pisani, 16","MILANO","MILANO","LOMBARDIA",13109340151,2015790286,"MI 1617081","20.16","Fabbricazione di materie plastiche in forme primarie","€ 22.658.537","€ -185.254","€ 5.062.803","da 50 a 99","MI","Societa' per azioni","19/05/2000","Attiva",22658537,-185254,5062803,50,99
"https://www.fatturatoitalia.it/sapizoo_societa_per_azioni-01985130366","SAPIZOO - SOCIETA' PER AZIONI","Via Paletti, 1","CASTELNUOVO RANGONE","MODENA","EMILIA ROMAGNA",1985130366,1985130366,"MO 257040","46.75.01","Commercio all'ingrosso di fertilizzanti e di altri prodotti chimici per l'agricoltura","€ 22.657.867","€ -133.461","€ 567.094","da 6 a 9","MO","Societa' per azioni","06/08/1990","Attiva",22657867,-133461,567094,6,9
"https://www.fatturatoitalia.it/alu_brixia_srl-03041180179","ALU-BRIXIA S.R.L.","Via S.donino, 16","VEROLANUOVA","BRESCIA","LOMBARDIA",1951150984,3041180179,"BS 313673","46.72.2","Commercio all'ingrosso di metalli non ferrosi e prodotti semilavorati","€ 22.655.933","€ 245.287","€ 1.038.229","da 20 a 49","BS","Societa' a responsabilita' limitata","11/11/1988","Attiva",22655933,245287,1038229,20,49
"https://www.fatturatoitalia.it/gerotto_federico_srl-00308900281","GEROTTO FEDERICO S.R.L.","Via Croce, 26","CAMPODARSEGO","PADOVA","VENETO",308900281,308900281,"PD 120419","28.99.2","Fabbricazione di robot industriali per usi molteplici (incluse parti e accessori)","€ 22.655.217","€ 1.193.923","€ 5.146.306","da 50 a 99","PD","Societa' a responsabilita' limitata","11/01/1974","Attiva",22655217,1193923,5146306,50,99
"https://www.fatturatoitalia.it/gifize_gruppo_industriale_filicori_zecchini_societa_per_azioni_o_piu_b-00805700374","G.I.FI.ZE. - GRUPPO INDUSTRIALE FILICORI ZECCHINI - SOCIETA' PER AZIONI O PIU' BREVEMENTE GIFIZE - S.P.A.","Via Lombardia, 55","CASTEL SAN PIETRO TERME","BOLOGNA","EMILIA ROMAGNA",523821205,805700374,"BO 153878","10.83.01","Lavorazione del caffe'","€ 22.654.648","€ 201.518","€ 4.018.812","da 20 a 49","BO","Societa' per azioni","16/02/1962","Attiva",22654648,201518,4018812,20,49
"https://www.fatturatoitalia.it/san_carlo_mantova_spa-01261590168","SAN CARLO MANTOVA S.P.A.","Via Tolmezzo, 15","MILANO","MILANO","LOMBARDIA",13035030157,1261590168,"MI 1062662","10.31","Lavorazione e conservazione delle patate","€ 22.651.811","€ 713.000","€ 4.016.289","da 50 a 99","MI","Societa' per azioni","26/02/1981","Attiva",22651811,713000,4016289,50,99
"https://www.fatturatoitalia.it/ricci_group_srl-01392840938","RICCI GROUP S.R.L.","Via Pontebbana, 58","FIUME VENETO","PORDENONE","FRIULI VENEZIA GIULIA",1392840938,1392840938,"PN 73459","45.11.01","Commercio all'ingrosso e al dettaglio di autovetture e di autoveicoli leggeri","€ 22.650.188","€ 194.887","€ 1.199.635","da 20 a 49","PN","Societa' a responsabilita' limitata","05/08/1999","Attiva",22650188,194887,1199635,20,49
"https://www.fatturatoitalia.it/cowork_societa_cooperativa-12037860017","COWORK - SOCIETA' COOPERATIVA","Via Volpiano, 66","LEINI","TORINO","PIEMONTE",12037860017,12037860017,"TO 1260540","52.24","Movimentazione merci","","","","","TO","Societa' cooperativa","05/02/2019","Attiva",NA,NA,NA,0,0
"https://www.fatturatoitalia.it/facem_srl_fabbrica_apparecchi_controllo_e_misura-06298660157","F.A.C.E.M. S.R.L. FABBRICA APPARECCHI CONTROLLO E MISURA","Via Muzio Scevola, 0006","MILANO","MILANO","LOMBARDIA",6298660157,6298660157,"MI 1087994","26.51.29","Fabbricazione di altri apparecchi di misura e regolazione, strumenti da disegno, di contatori di elettricita', gas, acqua ed altri liquidi, di bilance analitiche di precisione (incluse parti staccate ed accessori)","€ 22.648.083","€ 853.657","€ 135.824","nessuno","MI","Societa' a responsabilita' limitata","12/01/1982","Attiva",22648083,853657,135824,0,0
"https://www.fatturatoitalia.it/studiofarma_srl-02904460173","STUDIOFARMA S.R.L.","Foro Buonaparte, 70","MILANO","MILANO","LOMBARDIA",2904460173,2904460173,"MI 2607111","62.01","Produzione di software non connesso all'edizione","€ 22.647.980","€ 10.905.723","€ 5.953.118","da 50 a 99","MI","Societa' a responsabilita' limitata","10/12/2020","Attiva",22647980,10905723,5953118,50,99
"https://www.fatturatoitalia.it/sigel_gelati_srl-01812240818","SIGEL GELATI S.R.L.","Contrada Digerbato, 503","MARSALA","TRAPANI","SICILIA",1812240818,1812240818,"TP 122390","10.52","Produzione di gelati","€ 22.647.549","€ 963.262","€ 740.656","da 16 a 19","TP","Societa' a responsabilita' limitata","06/03/1997","Registrata",22647549,963262,740656,16,19
"https://www.fatturatoitalia.it/pavoni_c_spa-00134230879","PAVONI & C. S.P.A.","Corso Italia, 172","CATANIA","CATANIA","SICILIA",134230879,134230879,"CT 87092","20.15","Fabbricazione di fertilizzanti e composti azotati","€ 22.646.523","€ 403.172","€ 1.738.198","da 20 a 49","CT","Societa' per azioni","03/08/1967","Attiva",22646523,403172,1738198,20,49
"https://www.fatturatoitalia.it/ortosveva_srl-05375620720","ORTOSVEVA S.R.L.","Viale Gramsci, 20","ANDRIA","BARI","PUGLIA",5375620720,5375620720,"BA 416161","46.31.1","Commercio all'ingrosso di frutta e ortaggi freschi","€ 22.646.158","€ 247.129","€ 3.481.659","da 250 a 499","BA","Societa' a responsabilita' limitata","18/10/1999","Attiva",22646158,247129,3481659,250,499
"https://www.fatturatoitalia.it/farcoderma_spa-05265680966","FARCODERMA S.P.A.","Via Soncino, 9","TORRE PALLAVICINA","BERGAMO","LOMBARDIA",5265680966,5265680966,"BG 370085","20.42","Fabbricazione di profumi e cosmetici","€ 22.645.881","€ 2.220.044","€ 3.411.338","da 50 a 99","BG","Societa' per azioni","12/03/2013","Attiva",22645881,2220044,3411338,50,99
"https://www.fatturatoitalia.it/fabbri_services_srl-01506340510","FABBRI SERVICES S.R.L.","Localita' Case Nuove Di Ceciliano, 61","AREZZO","AREZZO","TOSCANA",1506340510,1506340510,"AR 109808","41.2","Costruzione di edifici residenziali e non residenziali","€ 22.645.805","€ 1.507.186","€ 1.929.312","da 20 a 49","AR","Societa' a responsabilita' limitata","15/06/1996","Attiva",22645805,1507186,1929312,20,49
"https://www.fatturatoitalia.it/societa_cooperativa_casello-01574670194","SOCIETA' COOPERATIVA CASELLO","Galleria San Maurizio, 6","MANTOVA","MANTOVA","LOMBARDIA",1574670194,1574670194,"MN 253007","82.92.1","Imballaggio e confezionamento di generi alimentari","","","","","MN","Societa' cooperativa","04/08/2014","Attiva",NA,NA,NA,0,0
"https://www.fatturatoitalia.it/motosalone_tottene_srl-00499520245","MOTOSALONE TOTTENE SRL","Via Sandrigo, 43","BASSANO DEL GRAPPA","VICENZA","VENETO",499520245,499520245,"VI 134031","45.40.11","Commercio all'ingrosso e al dettaglio di motocicli e ciclomotori","€ 22.644.520","€ 1.723.580","€ 924.229","da 20 a 49","VI","Societa' a responsabilita' limitata","14/12/1976","Attiva",22644520,1723580,924229,20,49
